,date,state,fips,cases,deaths,month
6203,2020-06-23,Nevada,32,14058,492,6
6210,2020-06-23,Northern Mariana Islands,69,30,2,6
6209,2020-06-23,North Dakota,38,3326,84,6
6208,2020-06-23,North Carolina,37,54824,1276,6
6207,2020-06-23,New York,36,393855,30970,6
6206,2020-06-23,New Mexico,35,10838,476,6
6205,2020-06-23,New Jersey,34,169734,12949,6
6204,2020-06-23,New Hampshire,33,5571,343,6
6202,2020-06-23,Nebraska,31,18091,262,6
6194,2020-06-23,Maine,23,2994,102,6
6201,2020-06-23,Montana,30,743,21,6
6200,2020-06-23,Missouri,29,19148,993,6
6199,2020-06-23,Mississippi,28,22898,989,6
6198,2020-06-23,Minnesota,27,33501,1425,6
6197,2020-06-23,Michigan,26,68373,6113,6
6196,2020-06-23,Massachusetts,25,107439,7889,6
6195,2020-06-23,Maryland,24,65602,3092,6
6175,2020-06-23,Alaska,2,905,10,6
6174,2020-06-23,Alabama,1,31097,864,6
6173,2020-06-22,Wyoming,56,1230,20,6
6260,2020-06-24,New Jersey,34,169892,12995,6
6152,2020-06-22,New York,36,393257,30934,6
6151,2020-06-22,New Mexico,35,10694,469,6
6150,2020-06-22,New Jersey,34,169415,12895,6
6149,2020-06-22,New Hampshire,33,5558,339,6
6257,2020-06-24,Nebraska,31,18220,263,6
6258,2020-06-24,Nevada,32,14460,494,6
6259,2020-06-24,New Hampshire,33,5598,347,6
6261,2020-06-24,New Mexico,35,10990,480,6
6172,2020-06-22,Wisconsin,55,27849,751,6
6262,2020-06-24,New York,36,394430,31001,6
6263,2020-06-24,North Carolina,37,56261,1295,6
6264,2020-06-24,North Dakota,38,3370,86,6
6265,2020-06-24,Northern Mariana Islands,69,30,2,6
6266,2020-06-24,Ohio,39,46759,2755,6
6267,2020-06-24,Oklahoma,40,11509,372,6
6268,2020-06-24,Oregon,41,7462,195,6
6153,2020-06-22,North Carolina,37,53840,1250,6
6154,2020-06-22,North Dakota,38,3319,83,6
6155,2020-06-22,Northern Mariana Islands,69,30,2,6
6156,2020-06-22,Ohio,39,45537,2704,6
6171,2020-06-22,West Virginia,54,2571,90,6
6170,2020-06-22,Washington,53,30443,1277,6
6169,2020-06-22,Virginia,51,58465,1620,6
6168,2020-06-22,Virgin Islands,78,76,6,6
6167,2020-06-22,Vermont,50,1163,56,6
6166,2020-06-22,Utah,49,18035,158,6
6165,2020-06-22,Texas,48,119646,2213,6
6164,2020-06-22,Tennessee,47,35255,525,6
6163,2020-06-22,South Dakota,46,6326,81,6
6162,2020-06-22,South Carolina,45,25701,659,6
6161,2020-06-22,Rhode Island,44,16459,903,6
6160,2020-06-22,Puerto Rico,72,6564,149,6
6159,2020-06-22,Pennsylvania,42,86666,6475,6
6158,2020-06-22,Oregon,41,7115,192,6
6157,2020-06-22,Oklahoma,40,10733,369,6
6212,2020-06-23,Oklahoma,40,11028,371,6
6211,2020-06-23,Ohio,39,46127,2735,6
6119,2020-06-22,Alabama,1,30454,841,6
6220,2020-06-23,Texas,48,124726,2246,6
6138,2020-06-22,Louisiana,22,50352,3117,6
6139,2020-06-22,Maine,23,2971,102,6
6140,2020-06-22,Maryland,24,65202,3074,6
6141,2020-06-22,Massachusetts,25,107210,7873,6
6142,2020-06-22,Michigan,26,68144,6101,6
6143,2020-06-22,Minnesota,27,33259,1416,6
6144,2020-06-22,Mississippi,28,22287,978,6
6145,2020-06-22,Missouri,29,18733,980,6
6146,2020-06-22,Montana,30,734,21,6
6147,2020-06-22,Nebraska,31,17957,255,6
6148,2020-06-22,Nevada,32,13575,490,6
6214,2020-06-23,Pennsylvania,42,87283,6511,6
6215,2020-06-23,Puerto Rico,72,6685,149,6
6216,2020-06-23,Rhode Island,44,16533,906,6
6218,2020-06-23,South Dakota,46,6353,83,6
6137,2020-06-22,Kentucky,21,14073,549,6
6136,2020-06-22,Kansas,20,12576,260,6
6135,2020-06-22,Iowa,19,26217,687,6
6126,2020-06-22,Delaware,10,10820,435,6
6120,2020-06-22,Alaska,2,869,10,6
6121,2020-06-22,Arizona,4,54767,1354,6
6122,2020-06-22,Arkansas,5,16083,227,6
6123,2020-06-22,California,6,184620,5561,6
6124,2020-06-22,Colorado,8,30689,1651,6
6125,2020-06-22,Connecticut,9,45782,4263,6
6127,2020-06-22,District of Columbia,11,10058,535,6
6134,2020-06-22,Indiana,18,43709,2553,6
6128,2020-06-22,Florida,12,100209,3172,6
6129,2020-06-22,Georgia,13,62705,2607,6
6130,2020-06-22,Guam,66,1191,6,6
6131,2020-06-22,Hawaii,15,804,17,6
6132,2020-06-22,Idaho,16,4267,90,6
6133,2020-06-22,Illinois,17,138615,6889,6
6219,2020-06-23,Tennessee,47,36018,535,6
6217,2020-06-23,South Carolina,45,26613,673,6
6221,2020-06-23,Utah,49,18454,163,6
6236,2020-06-24,Delaware,10,10889,505,6
6238,2020-06-24,Florida,12,109006,3280,6
6239,2020-06-24,Georgia,13,66290,2658,6
6240,2020-06-24,Guam,66,1200,6,6
6241,2020-06-24,Hawaii,15,821,17,6
6242,2020-06-24,Idaho,16,4650,91,6
6243,2020-06-24,Illinois,17,140025,6986,6
6244,2020-06-24,Indiana,18,44260,2578,6
6245,2020-06-24,Iowa,19,26897,694,6
6246,2020-06-24,Kansas,20,13110,262,6
6247,2020-06-24,Kentucky,21,14522,561,6
6248,2020-06-24,Louisiana,22,52590,3152,6
6249,2020-06-24,Maine,23,3017,103,6
6250,2020-06-24,Maryland,24,65934,3108,6
6251,2020-06-24,Massachusetts,25,107611,7937,6
6252,2020-06-24,Michigan,26,68711,6118,6
6253,2020-06-24,Minnesota,27,33798,1432,6
6254,2020-06-24,Mississippi,28,23424,1011,6
6222,2020-06-23,Vermont,50,1164,56,6
6237,2020-06-24,District of Columbia,11,10128,541,6
6213,2020-06-23,Oregon,41,7317,192,6
6229,2020-06-24,Alabama,1,32064,891,6
6225,2020-06-23,Washington,53,30778,1285,6
6226,2020-06-23,West Virginia,54,2593,92,6
6235,2020-06-24,Connecticut,9,45913,4287,6
6227,2020-06-23,Wisconsin,55,28187,758,6
6223,2020-06-23,Virgin Islands,78,78,6,6
6228,2020-06-23,Wyoming,56,1254,20,6
6230,2020-06-24,Alaska,2,926,10,6
6231,2020-06-24,Arizona,4,60207,1467,6
6232,2020-06-24,Arkansas,5,17375,240,6
6233,2020-06-24,California,6,195889,5728,6
6234,2020-06-24,Colorado,8,31139,1667,6
6224,2020-06-23,Virginia,51,58994,1645,6
