,date,state,fips,cases,deaths,month
1587,2020-03-31,New York,36,76211,1929,3
1586,2020-03-31,New Mexico,35,315,5,3
1585,2020-03-31,New Jersey,34,18696,267,3
1584,2020-03-31,New Hampshire,33,367,3,3
1583,2020-03-31,Nevada,32,1113,26,3
1582,2020-03-31,Nebraska,31,199,4,3
1581,2020-03-31,Montana,30,198,5,3
1580,2020-03-31,Missouri,29,1350,15,3
1579,2020-03-31,Mississippi,28,937,20,3
1578,2020-03-31,Minnesota,27,629,12,3
1577,2020-03-31,Michigan,26,7629,264,3
1600,2020-03-31,Texas,48,3588,57,3
1590,2020-03-31,Northern Mariana Islands,69,2,0,3
1602,2020-03-31,Vermont,50,293,13,3
1460,2020-03-29,Iowa,19,336,4,3
1603,2020-03-31,Virgin Islands,78,30,0,3
1451,2020-03-29,Delaware,10,232,6,3
1452,2020-03-29,District of Columbia,11,342,5,3
1453,2020-03-29,Florida,12,4943,60,3
1454,2020-03-29,Georgia,13,2683,83,3
1455,2020-03-29,Guam,66,58,1,3
1456,2020-03-29,Hawaii,15,175,0,3
1457,2020-03-29,Idaho,16,310,6,3
1458,2020-03-29,Illinois,17,4615,71,3
1459,2020-03-29,Indiana,18,1522,40,3
1450,2020-03-29,Connecticut,9,1993,34,3
1461,2020-03-29,Kansas,20,333,7,3
1608,2020-03-31,Wyoming,56,121,0,3
1462,2020-03-29,Kentucky,21,439,9,3
1605,2020-03-31,Washington,53,5293,226,3
1606,2020-03-31,West Virginia,54,162,1,3
1607,2020-03-31,Wisconsin,55,1351,25,3
1604,2020-03-31,Virginia,51,1249,27,3
1466,2020-03-29,Massachusetts,25,4955,48,3
1465,2020-03-29,Maryland,24,1244,11,3
1464,2020-03-29,Maine,23,253,3,3
1463,2020-03-29,Louisiana,22,3539,153,3
